Item number,Name,Brand,Modul,Cost Value,november,december,januar,februar,marts,april,maj,juni,juli,august,september,oktober,Total
95257,Pokemon Plush 30 cm,Pokémon,Forecast DK,43.46667,216,234,128.8,600.0,184,460.0,368,239.2,0,0,0,0,2430.0
95257,Pokemon Plush 30 cm,Pokémon,Forecast SE,43.46667,30,336,125.0,224.0,243,243.0,212,199.0,0,0,0,0,1612.0
95257,Pokemon Plush 30 cm,Pokémon,Forecast NO,43.46667,360,660,400.0,400.0,400,0.0,0,0.0,0,0,0,0,2220.0
95257,Pokemon Plush 30 cm,Pokémon,Forecast FI,43.46667,0,2808,0.0,240.0,0,0.0,0,0.0,0,0,0,0,3048.0
95257_6,Pokemon Plush 30 cm,Pokémon,Købsordre,42.52333,0,0,0.0,2004.0,0,0.0,0,0.0,0,0,0,0,2004.0
95257_6,Pokemon Plush 30 cm,Pokémon,Stock,42.52333,0,0,0.0,2004.0,2004,2004.0,2004,2004.0,2004,2004,2004,2004,2004.0
95262,Pokemon Plush 30 cm Charizard,Pokémon,Købsordre,44.57067,0,0,1500.0,0.0,0,0.0,0,0.0,0,0,0,0,1500.0
95262,Pokemon Plush 30 cm Charizard,Pokémon,SalgsOrdre OT,44.57067,0,0,504.0,504.0,504,0.0,0,0.0,0,0,0,0,1512.0
95262,Pokemon Plush 30 cm Charizard,Pokémon,Stock,44.57067,0,0,996.0,492.0,-12,-12.0,-12,-12.0,-12,-12,-12,-12,-12.0
95262,Pokemon Plush 30 cm Charizard,Pokémon,Forecast OT,44.57067,0,0,504.0,504.0,504,0.0,0,0.0,0,0,0,0,1512.0
95263,Pokemon Plush 30 cm Psyduck,Pokémon,Købsordre,44.57067,0,0,402.0,0.0,0,0.0,0,0.0,0,0,0,0,402.0
95263,Pokemon Plush 30 cm Psyduck,Pokémon,SalgsOrdre OT,44.57067,0,0,138.0,138.0,138,0.0,0,0.0,0,0,0,0,414.0
95263,Pokemon Plush 30 cm Psyduck,Pokémon,Stock,44.57067,0,0,264.0,126.0,-12,-12.0,-12,-12.0,-12,-12,-12,-12,-12.0
95263,Pokemon Plush 30 cm Psyduck,Pokémon,Forecast OT,44.57067,0,0,138.0,138.0,138,0.0,0,0.0,0,0,0,0,414.0
95283_6,POKEMON CLIP N GO BELT SET ASS.,Pokémon,Købsordre,55.6,0,0,0.0,0.0,1000,0.0,0,0.0,0,0,0,0,1000.0
95283_6,POKEMON CLIP N GO BELT SET ASS.,Pokémon,Stock,55.6,0,0,0.0,0.0,1000,1000.0,1000,1000.0,1000,1000,1000,1000,1000.0
97287,Pokemon Plush 30 cm Dragonite,Pokémon,Købsordre,44.57067,0,0,504.0,0.0,0,0.0,0,0.0,0,0,0,0,504.0
97287,Pokemon Plush 30 cm Dragonite,Pokémon,SalgsOrdre OT,44.57067,0,0,168.0,168.0,168,0.0,0,0.0,0,0,0,0,504.0
97287,Pokemon Plush 30 cm Dragonite,Pokémon,Stock,44.57067,0,0,336.0,168.0,0,0.0,0,0.0,0,0,0,0,0.0
97287,Pokemon Plush 30 cm Dragonite,Pokémon,Forecast OT,44.57067,0,0,168.0,168.0,168,0.0,0,0.0,0,0,0,0,504.0
9744,Funko! POP VINYL Marvel: Doctor Strange: Doctor St,Funko!,Købsordre,35.12,0,120,0.0,0.0,0,0.0,0,0.0,0,0,0,0,120.0
9744,Funko! POP VINYL Marvel: Doctor Strange: Doctor St,Funko!,SalgsOrdre SE,35.12,0,120,0.0,0.0,0,0.0,0,0.0,0,0,0,0,120.0
97624,POKEMON BATTLE FIGURE PACK ASS.,Pokémon,Invoiced DK,16.40083,996,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,996.0
97624,POKEMON BATTLE FIGURE PACK ASS.,Pokémon,Invoiced SE,16.40083,2088,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,2088.0
97624,POKEMON BATTLE FIGURE PACK ASS.,Pokémon,SalgsOrdre SE,16.40083,12,6,0.0,0.0,0,0.0,0,0.0,0,0,0,0,18.0
97624,POKEMON BATTLE FIGURE PACK ASS.,Pokémon,Stock,16.40083,24,18,18.0,18.0,18,18.0,18,18.0,18,18,18,18,18.0
97624,POKEMON BATTLE FIGURE PACK ASS.,Pokémon,Forecast DK,16.40083,3120,150,0.0,0.0,0,0.0,0,0.0,0,0,0,0,3270.0
97624,POKEMON BATTLE FIGURE PACK ASS.,Pokémon,Forecast SE,16.40083,516,426,0.0,0.0,0,0.0,0,0.0,0,0,0,0,942.0
97624 A,Pokemon Figure Battle Pack - Pikachu,Pokémon,Stock,17.72,6,6,6.0,6.0,6,6.0,6,6.0,6,6,6,6,6.0
97664,Pokemon Feature Figures - Snorlax,Pokémon,Købsordre,27.1311,0,0,0.0,500.0,0,0.0,0,0.0,0,0,0,0,500.0
97664,Pokemon Feature Figures - Snorlax,Pokémon,Invoiced OT,27.1311,500,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,500.0
97664,Pokemon Feature Figures - Snorlax,Pokémon,SalgsOrdre OT,27.1311,0,0,168.0,168.0,168,0.0,0,0.0,0,0,0,0,504.0
97664,Pokemon Feature Figures - Snorlax,Pokémon,Stock,27.1311,0,0,-168.0,164.0,-4,-4.0,-4,-4.0,-4,-4,-4,-4,-4.0
97664,Pokemon Feature Figures - Snorlax,Pokémon,Forecast OT,27.1311,0,0,168.0,168.0,168,0.0,0,0.0,0,0,0,0,504.0
97690,POKEMON BATTLE FIGURE 3 PACK ASS.,Pokémon,Købsordre,29.54213,0,0,0.0,10000.0,0,0.0,0,0.0,0,0,0,0,10000.0
97690,POKEMON BATTLE FIGURE 3 PACK ASS.,Pokémon,Invoiced SE,29.54213,32,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,32.0
97690,POKEMON BATTLE FIGURE 3 PACK ASS.,Pokémon,SalgsOrdre SE,29.54213,4,0,28.0,1008.0,0,0.0,0,0.0,0,0,0,0,1040.0
97690,POKEMON BATTLE FIGURE 3 PACK ASS.,Pokémon,Stock,29.54213,72,72,44.0,9036.0,9036,9036.0,9036,9036.0,9036,9036,9036,9036,9036.0
97690,POKEMON BATTLE FIGURE 3 PACK ASS.,Pokémon,Forecast DK,29.54213,100,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,100.0
97696-6-PG,Pokemon Legendary Figure - Dragonite,Pokémon,Invoiced SE,54.7151,39,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,39.0
97696-6-PG,Pokemon Legendary Figure - Dragonite,Pokémon,Invoiced OT,54.7151,204,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,204.0
97696-6-PG,Pokemon Legendary Figure - Dragonite,Pokémon,SalgsOrdre DK,54.7151,0,54,0.0,0.0,0,0.0,0,0.0,0,0,0,0,54.0
97696-6-PG,Pokemon Legendary Figure - Dragonite,Pokémon,SalgsOrdre SE,54.7151,12,192,0.0,0.0,0,0.0,0,0.0,0,0,0,0,204.0
97696-6-PG,Pokemon Legendary Figure - Dragonite,Pokémon,Stock,54.7151,249,3,3.0,3.0,3,3.0,3,3.0,3,3,3,3,3.0
97698-6-PG,Pokemon Legendary Figure - Gyarados,Pokémon,Købsordre,58.07333,0,0,0.0,0.0,504,0.0,0,0.0,0,0,0,0,504.0
97698-6-PG,Pokemon Legendary Figure - Gyarados,Pokémon,Stock,58.07333,0,0,0.0,0.0,504,504.0,504,504.0,504,504,504,504,504.0
97731,Pokemon Plush 30 cm Raichu,Pokémon,Købsordre,44.57067,0,0,1002.0,0.0,0,0.0,0,0.0,0,0,0,0,1002.0
97731,Pokemon Plush 30 cm Raichu,Pokémon,SalgsOrdre OT,44.57067,0,0,336.0,336.0,336,0.0,0,0.0,0,0,0,0,1008.0
97731,Pokemon Plush 30 cm Raichu,Pokémon,Stock,44.57067,0,0,666.0,330.0,-6,-6.0,-6,-6.0,-6,-6,-6,-6,-6.0
97731,Pokemon Plush 30 cm Raichu,Pokémon,Forecast OT,44.57067,0,0,336.0,336.0,336,0.0,0,0.0,0,0,0,0,1008.0
97769-E,POKEMON BATTLE FIGURE 8 PACK,Pokémon,Invoiced DK,62.61277,24,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,24.0
97769-E,POKEMON BATTLE FIGURE 8 PACK,Pokémon,Invoiced SE,62.61277,1020,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,1020.0
97769-E,POKEMON BATTLE FIGURE 8 PACK,Pokémon,SalgsOrdre DK,62.61277,0,20,0.0,0.0,0,0.0,0,0.0,0,0,0,0,20.0
97769-E,POKEMON BATTLE FIGURE 8 PACK,Pokémon,SalgsOrdre SE,62.61277,52,80,0.0,8.0,0,0.0,0,0.0,0,0,0,0,140.0
97769-E,POKEMON BATTLE FIGURE 8 PACK,Pokémon,SalgsOrdre NO,62.61277,8,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,8.0
97769-E,POKEMON BATTLE FIGURE 8 PACK,Pokémon,Stock,62.61277,96,-4,-4.0,-12.0,-12,-12.0,-12,-12.0,-12,-12,-12,-12,-12.0
97769-E,POKEMON BATTLE FIGURE 8 PACK,Pokémon,Forecast SE,62.61277,800,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,800.0
97770,POKEMON FLAME ACTION CHARMANDER,Pokémon,Invoiced DK,79.91438,140,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,140.0
97770,POKEMON FLAME ACTION CHARMANDER,Pokémon,Invoiced SE,79.91438,374,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,374.0
97770,POKEMON FLAME ACTION CHARMANDER,Pokémon,SalgsOrdre SE,79.91438,44,106,0.0,6.0,0,0.0,0,0.0,0,0,0,0,156.0
97770,POKEMON FLAME ACTION CHARMANDER,Pokémon,Stock,79.91438,520,414,414.0,408.0,408,408.0,408,408.0,408,408,408,408,408.0
97770,POKEMON FLAME ACTION CHARMANDER,Pokémon,Forecast DK,79.91438,0,120,21.0,75.0,30,75.0,60,39.0,0,0,0,0,420.0
97770,POKEMON FLAME ACTION CHARMANDER,Pokémon,Forecast SE,79.91438,0,0,23.0,41.0,45,45.0,39,37.0,0,0,0,0,230.0
97770,POKEMON FLAME ACTION CHARMANDER,Pokémon,Forecast NO,79.91438,0,0,0.0,0.0,0,100.0,100,0.0,0,0,0,0,200.0
97774-E,POKEMON CLIP N GO BELT SET ASS.,Pokémon,Invoiced SE,46.67215,424,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,424.0
97774-E,POKEMON CLIP N GO BELT SET ASS.,Pokémon,Invoiced NO,46.67215,600,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,600.0
97774-E,POKEMON CLIP N GO BELT SET ASS.,Pokémon,SalgsOrdre SE,46.67215,36,84,0.0,0.0,0,0.0,0,0.0,0,0,0,0,120.0
97774-E,POKEMON CLIP N GO BELT SET ASS.,Pokémon,SalgsOrdre NO,46.67215,0,120,0.0,0.0,0,0.0,0,0.0,0,0,0,0,120.0
97774-E,POKEMON CLIP N GO BELT SET ASS.,Pokémon,Stock,46.67215,36,-168,-168.0,-168.0,-168,-168.0,-168,-168.0,-168,-168,-168,-168,-168.0
97774-E,POKEMON CLIP N GO BELT SET ASS.,Pokémon,Forecast SE,46.67215,352,84,0.0,0.0,0,0.0,0,0.0,0,0,0,0,436.0
97774-E,POKEMON CLIP N GO BELT SET ASS.,Pokémon,Forecast NO,46.67215,600,120,0.0,0.0,0,0.0,0,0.0,0,0,0,0,720.0
97777,Pokemon Plush 20 cm CDU Mew,Pokémon,Købsordre,31.43333,0,0,1500.0,0.0,0,0.0,0,0.0,0,0,0,0,1500.0
97777,Pokemon Plush 20 cm CDU Mew,Pokémon,SalgsOrdre OT,31.43333,0,0,504.0,504.0,504,0.0,0,0.0,0,0,0,0,1512.0
97777,Pokemon Plush 20 cm CDU Mew,Pokémon,Stock,31.43333,0,0,996.0,492.0,-12,-12.0,-12,-12.0,-12,-12,-12,-12,-12.0
97777,Pokemon Plush 20 cm CDU Mew,Pokémon,Forecast OT,31.43333,0,0,504.0,504.0,504,0.0,0,0.0,0,0,0,0,1512.0
97834,POKEMON POWER ACTION PIKACHU,Pokémon,Købsordre,87.6,0,0,0.0,0.0,1500,0.0,0,0.0,0,0,0,0,1500.0
97834,POKEMON POWER ACTION PIKACHU,Pokémon,Stock,87.6,0,0,0.0,0.0,1500,1500.0,1500,1500.0,1500,1500,1500,1500,1500.0
97834,POKEMON POWER ACTION PIKACHU,Pokémon,Forecast NO,87.6,0,0,0.0,0.0,0,0.0,0,1000.0,0,0,0,0,1000.0
97834,POKEMON POWER ACTION PIKACHU,Pokémon,Forecast FI,87.6,0,0,0.0,0.0,600,200.0,100,100.0,0,0,0,0,1000.0
97854,POKEMON BATTLE FEATURE FIGURE ASS.,Pokémon,Forecast SE,28.52458,56,48,0.0,0.0,0,0.0,0,0.0,0,0,0,0,104.0
97854,POKEMON BATTLE FEATURE FIGURE ASS.,Pokémon,Forecast NO,28.52458,400,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,400.0
97878,Pokemon Plush 30 cm Greninja,Pokémon,Købsordre,44.57067,0,0,504.0,0.0,0,0.0,0,0.0,0,0,0,0,504.0
97878,Pokemon Plush 30 cm Greninja,Pokémon,SalgsOrdre OT,44.57067,0,0,168.0,168.0,168,0.0,0,0.0,0,0,0,0,504.0
97878,Pokemon Plush 30 cm Greninja,Pokémon,Stock,44.57067,0,0,336.0,168.0,0,0.0,0,0.0,0,0,0,0,0.0
97878,Pokemon Plush 30 cm Greninja,Pokémon,Forecast OT,44.57067,0,0,168.0,168.0,168,0.0,0,0.0,0,0,0,0,504.0
97897,Pokemon Clip 'N Go,Pokémon,Forecast SE,24.31056,54,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,54.0
97916,POKEMON BATTLE FEATURE FIGURE ASS.,Pokémon,Invoiced DK,27.48587,584,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,584.0
97916,POKEMON BATTLE FEATURE FIGURE ASS.,Pokémon,Forecast DK,27.48587,1152,152,0.0,0.0,0,0.0,0,0.0,0,0,0,0,1304.0
97916,POKEMON BATTLE FEATURE FIGURE ASS.,Pokémon,Forecast SE,27.48587,288,280,0.0,0.0,0,0.0,0,0.0,0,0,0,0,568.0
97916,POKEMON BATTLE FEATURE FIGURE ASS.,Pokémon,Forecast FI,27.48587,996,40,0.0,0.0,0,0.0,0,0.0,0,0,0,0,1036.0
97929,POKEMON BATTLE FIGURE 8 PACK,Pokémon,Købsordre,64.20008,0,0,0.0,0.0,1300,0.0,0,0.0,0,0,0,0,1300.0
97929,POKEMON BATTLE FIGURE 8 PACK,Pokémon,Invoiced DK,64.20008,760,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,760.0
97929,POKEMON BATTLE FIGURE 8 PACK,Pokémon,Invoiced SE,64.20008,2056,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,2056.0
97929,POKEMON BATTLE FIGURE 8 PACK,Pokémon,Invoiced NO,64.20008,1360,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,1360.0
97929,POKEMON BATTLE FIGURE 8 PACK,Pokémon,Invoiced OT,64.20008,504,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,504.0
97929,POKEMON BATTLE FIGURE 8 PACK,Pokémon,SalgsOrdre SE,64.20008,36,0,0.0,8.0,0,0.0,0,0.0,0,0,0,0,44.0
97929,POKEMON BATTLE FIGURE 8 PACK,Pokémon,SalgsOrdre NO,64.20008,80,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,80.0
97929,POKEMON BATTLE FIGURE 8 PACK,Pokémon,Stock,64.20008,4,4,4.0,-4.0,1296,1296.0,1296,1296.0,1296,1296,1296,1296,1296.0
97929,POKEMON BATTLE FIGURE 8 PACK,Pokémon,Forecast DK,64.20008,224,72,140.0,500.0,200,500.0,400,260.0,0,0,0,0,2296.0
97929,POKEMON BATTLE FIGURE 8 PACK,Pokémon,Forecast SE,64.20008,1680,52,129.0,153.0,157,157.0,150,147.0,0,0,0,0,2625.0
97929,POKEMON BATTLE FIGURE 8 PACK,Pokémon,Forecast NO,64.20008,760,120,0.0,0.0,0,0.0,0,0.0,0,0,0,0,880.0
97961,Pokemon Plush 20 cm CDU Squirtle,Pokémon,Stock,30.38,6,6,6.0,6.0,6,6.0,6,6.0,6,6,6,6,6.0
97962,Pokemon Plush 20 cm CDU Bulbasaur,Pokémon,Stock,30.38,8,8,8.0,8.0,8,8.0,8,8.0,8,8,8,8,8.0
97963,Pokemon Plush 20 cm CDU Charmander,Pokémon,Stock,30.38,6,6,6.0,6.0,6,6.0,6,6.0,6,6,6,6,6.0
98004,POKEMON CLIP N GO BELT SET ASS.,Pokémon,Købsordre,47.98646,0,3000,0.0,2000.0,0,0.0,0,0.0,0,0,0,0,5000.0
98004,POKEMON CLIP N GO BELT SET ASS.,Pokémon,SalgsOrdre DK,47.98646,0,56,0.0,0.0,0,0.0,0,0.0,0,0,0,0,56.0
98004,POKEMON CLIP N GO BELT SET ASS.,Pokémon,SalgsOrdre SE,47.98646,0,2312,12.0,516.0,0,0.0,0,0.0,0,0,0,0,2840.0
98004,POKEMON CLIP N GO BELT SET ASS.,Pokémon,SalgsOrdre NO,47.98646,0,120,0.0,0.0,0,0.0,0,0.0,0,0,0,0,120.0
98004,POKEMON CLIP N GO BELT SET ASS.,Pokémon,SalgsOrdre FI,47.98646,0,300,0.0,300.0,0,0.0,0,0.0,0,0,0,0,600.0
98004,POKEMON CLIP N GO BELT SET ASS.,Pokémon,SalgsOrdre OT,47.98646,0,300,0.0,0.0,0,0.0,0,0.0,0,0,0,0,300.0
98004,POKEMON CLIP N GO BELT SET ASS.,Pokémon,Stock,47.98646,-92,-180,-192.0,992.0,992,992.0,992,992.0,992,992,992,992,992.0
98004,POKEMON CLIP N GO BELT SET ASS.,Pokémon,Forecast DK,47.98646,28,40,262.0,420.0,288,420.0,376,314.0,0,0,0,0,2148.0
98004,POKEMON CLIP N GO BELT SET ASS.,Pokémon,Forecast SE,47.98646,0,2180,228.0,350.0,373,373.0,334,319.0,0,0,0,0,4157.0
98004,POKEMON CLIP N GO BELT SET ASS.,Pokémon,Forecast NO,47.98646,0,0,400.0,400.0,400,0.0,0,0.0,0,0,0,0,1200.0
98004,POKEMON CLIP N GO BELT SET ASS.,Pokémon,Forecast FI,47.98646,0,0,150.0,450.0,600,66.0,66,66.0,0,0,0,0,1398.0
98004 A,"Pokemon Clip 'N Go Belt Set - Ultra Ball, Quick Ba",Pokémon,SalgsOrdre SE,52.5,0,60,0.0,0.0,0,0.0,0,0.0,0,0,0,0,60.0
98004 A,"Pokemon Clip 'N Go Belt Set - Ultra Ball, Quick Ba",Pokémon,Stock,52.5,0,-60,-60.0,-60.0,-60,-60.0,-60,-60.0,-60,-60,-60,-60,-60.0
98004 B,"Pokemon Clip 'N Go Belt Set - Timer Ball, Poke Bal",Pokémon,SalgsOrdre SE,52.5,0,36,0.0,0.0,0,0.0,0,0.0,0,0,0,0,36.0
98004 B,"Pokemon Clip 'N Go Belt Set - Timer Ball, Poke Bal",Pokémon,Stock,52.5,0,-36,-36.0,-36.0,-36,-36.0,-36,-36.0,-36,-36,-36,-36,-36.0
98054-A1,Pokemon Plush 20 cm CDU,Pokémon,Købsordre,33.68123,0,0,1500.0,4998.0,0,0.0,0,0.0,0,0,0,0,6498.0
98054-A1,Pokemon Plush 20 cm CDU,Pokémon,Invoiced DK,33.68123,90,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,90.0
98054-A1,Pokemon Plush 20 cm CDU,Pokémon,SalgsOrdre NO,33.68123,0,0,600.0,0.0,0,0.0,0,0.0,0,0,0,0,600.0
98054-A1,Pokemon Plush 20 cm CDU,Pokémon,SalgsOrdre OT,33.68123,0,0,1110.0,504.0,504,0.0,0,0.0,0,0,0,0,2118.0
98054-A1,Pokemon Plush 20 cm CDU,Pokémon,Stock,33.68123,114,114,-96.0,4398.0,3894,3894.0,3894,3894.0,3894,3894,3894,3894,3894.0
98054-A1,Pokemon Plush 20 cm CDU,Pokémon,Forecast OT,33.68123,0,0,504.0,504.0,504,0.0,0,0.0,0,0,0,0,1512.0
98121,POKEMON BATTLE FEATURE FIGURE - Pikachu/Ash Solid,Pokémon,Invoiced DK,26.4375,48,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,48.0
98121,POKEMON BATTLE FEATURE FIGURE - Pikachu/Ash Solid,Pokémon,Invoiced SE,26.4375,1032,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,1032.0
98121,POKEMON BATTLE FEATURE FIGURE - Pikachu/Ash Solid,Pokémon,Invoiced NO,26.4375,720,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,720.0
98124,"""Battle Figure Multipack (5-Pack) -2” Pikachu #4,",Pokémon,Forecast SE,45.0,24,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,24.0
CMW0015,COCOMELON FEATURE VEHICLE SCHOOL BUS,Cocomelon,Købsordre,49.6,0,0,0.0,3000.0,1000,0.0,0,0.0,0,0,0,0,4000.0
CMW0015,COCOMELON FEATURE VEHICLE SCHOOL BUS,Cocomelon,SalgsOrdre SE,49.6,0,0,44.0,48.0,24,20.0,0,0.0,0,0,0,0,136.0
CMW0015,COCOMELON FEATURE VEHICLE SCHOOL BUS,Cocomelon,Stock,49.6,0,0,-44.0,2908.0,3884,3864.0,3864,3864.0,3864,3864,3864,3864,3864.0
CMW0015,COCOMELON FEATURE VEHICLE SCHOOL BUS,Cocomelon,Forecast DK,49.6,0,0,0.0,1000.0,0,200.0,400,400.0,0,0,0,0,2000.0
CMW0015,COCOMELON FEATURE VEHICLE SCHOOL BUS,Cocomelon,Forecast SE,49.6,0,0,0.0,0.0,824,205.0,179,168.0,0,0,0,0,1376.0
CMW0015,COCOMELON FEATURE VEHICLE SCHOOL BUS,Cocomelon,Forecast NO,49.6,0,0,0.0,0.0,100,0.0,200,200.0,0,0,0,0,500.0
CMW0015,COCOMELON FEATURE VEHICLE SCHOOL BUS,Cocomelon,Forecast FI,49.6,0,0,0.0,0.0,250,150.0,50,50.0,0,0,0,0,500.0
CMW0015,COCOMELON FEATURE VEHICLE SCHOOL BUS,Cocomelon,Forecast OT,49.6,0,0,0.0,250.0,0,0.0,0,0.0,0,0,0,0,250.0
CMW0016,COCOMELON ROTO PLUSH BEDTIME JJ DOLL,Cocomelon,Købsordre,74.0,0,6500,0.0,0.0,1000,0.0,0,0.0,0,0,0,0,7500.0
CMW0016,COCOMELON ROTO PLUSH BEDTIME JJ DOLL,Cocomelon,SalgsOrdre DK,74.0,0,192,0.0,0.0,0,0.0,0,0.0,0,0,0,0,192.0
CMW0016,COCOMELON ROTO PLUSH BEDTIME JJ DOLL,Cocomelon,SalgsOrdre SE,74.0,0,0,40.0,44.0,20,12.0,0,0.0,0,0,0,0,116.0
CMW0016,COCOMELON ROTO PLUSH BEDTIME JJ DOLL,Cocomelon,Stock,74.0,0,6308,6268.0,6224.0,7204,7192.0,7192,7192.0,7192,7192,7192,7192,7192.0
CMW0016,COCOMELON ROTO PLUSH BEDTIME JJ DOLL,Cocomelon,Forecast DK,74.0,0,300,500.0,0.0,0,1000.0,0,1200.0,0,0,0,0,3000.0
CMW0016,COCOMELON ROTO PLUSH BEDTIME JJ DOLL,Cocomelon,Forecast SE,74.0,0,1472,113.0,203.0,220,220.0,192,181.0,0,0,0,0,2601.0
CMW0016,COCOMELON ROTO PLUSH BEDTIME JJ DOLL,Cocomelon,Forecast NO,74.0,0,0,0.0,0.0,200,300.0,300,300.0,0,0,0,0,1100.0
CMW0016,COCOMELON ROTO PLUSH BEDTIME JJ DOLL,Cocomelon,Forecast FI,74.0,0,0,0.0,0.0,100,25.0,25,0.0,0,0,0,0,150.0
CMW0016,COCOMELON ROTO PLUSH BEDTIME JJ DOLL,Cocomelon,Forecast OT,74.0,0,0,0.0,250.0,0,0.0,0,0.0,0,0,0,0,250.0
FOB20-00106,Peppa Wood Play Family Figure Pack CDU,Peppa Wood FOB,Stock,31.0,5,5,5.0,5.0,5,5.0,5,5.0,5,5,5,5,5.0
FOB20-00110,Peppa Wood Play Boat & Figure,Peppa Wood FOB,Stock,49.67333,6,6,6.0,6.0,6,6.0,6,6.0,6,6,6,6,6.0
FOB20-00114,Peppa Wood Play Family Home,Peppa Wood FOB,Stock,82.83083,12,12,12.0,12.0,12,12.0,12,12.0,12,12,12,12,12.0
FOB20-00118,Peppa Wood Play School Bus Shape Sorter,Peppa Wood FOB,Stock,68.16,6,6,6.0,6.0,6,6.0,6,6.0,6,6,6,6,6.0
FOB50-00192,SHARPER IMAGE RC PHANTOM DESTROYER 1:16,Sharper Images FOB,Købsordre,51.29,0,1002,0.0,0.0,0,0.0,0,0.0,0,0,0,0,1002.0
FOB50-00192,SHARPER IMAGE RC PHANTOM DESTROYER 1:16,Sharper Images FOB,SalgsOrdre DK,51.29,0,1002,0.0,0.0,0,0.0,0,0.0,0,0,0,0,1002.0
FOB50-00692,SHARPER IMAGE RC ITALIA RACER 1:16 SPORT REAL DRIV,Sharper Images FOB,Stock,69.27,3,3,3.0,3.0,3,3.0,3,3.0,3,3,3,3,3.0
FOB50-00693,SHARPER IMAGE RC HOBBY LITE DIRT RODDER 12MPH,Sharper Images FOB,Købsordre,153.85,0,300,0.0,0.0,0,0.0,0,0.0,0,0,0,0,300.0
FOB50-00693,SHARPER IMAGE RC HOBBY LITE DIRT RODDER 12MPH,Sharper Images FOB,SalgsOrdre DK,153.85,0,300,0.0,0.0,0,0.0,0,0.0,0,0,0,0,300.0
FOB95007_7,POKEMON BATTLE FIGURE PACK ASS.,Pokémon,Købsordre,15.35945,0,1200,0.0,0.0,0,0.0,0,0.0,0,0,0,0,1200.0
FOB95007_7,POKEMON BATTLE FIGURE PACK ASS.,Pokémon,Invoiced NO,15.35945,960,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,960.0
FOB95007_7,POKEMON BATTLE FIGURE PACK ASS.,Pokémon,SalgsOrdre NO,15.35945,0,1200,0.0,0.0,0,0.0,0,0.0,0,0,0,0,1200.0
FOB95057,Pokemon Clip 'N Go,Pokémon,Købsordre,22.22218,0,1200,0.0,0.0,0,0.0,0,0.0,0,0,0,0,1200.0
FOB95057,Pokemon Clip 'N Go,Pokémon,Invoiced NO,22.22218,720,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,720.0
FOB95057,Pokemon Clip 'N Go,Pokémon,SalgsOrdre NO,22.22218,0,1200,0.0,0.0,0,0.0,0,0.0,0,0,0,0,1200.0
FOB95135_7,POKEMON BATTLE FEATURE FIGURE ASS.,Pokémon,Købsordre,32.0,0,400,0.0,0.0,0,0.0,0,0.0,0,0,0,0,400.0
FOB95135_7,POKEMON BATTLE FEATURE FIGURE ASS.,Pokémon,Invoiced NO,32.0,1920,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,1920.0
FOB95135_7,POKEMON BATTLE FEATURE FIGURE ASS.,Pokémon,SalgsOrdre NO,32.0,0,400,0.0,0.0,0,0.0,0,0.0,0,0,0,0,400.0
FOB95155_7,POKEMON BATTLE FIGURE 3 PACK ASS.,Pokémon,Købsordre,29.41171,0,800,0.0,0.0,0,0.0,0,0.0,0,0,0,0,800.0
FOB95155_7,POKEMON BATTLE FIGURE 3 PACK ASS.,Pokémon,Invoiced NO,29.41171,720,0,0.0,0.0,0,0.0,0,0.0,0,0,0,0,720.0
FOB95155_7,POKEMON BATTLE FIGURE 3 PACK ASS.,Pokémon,SalgsOrdre NO,29.41171,0,800,0.0,0.0,0,0.0,0,0.0,0,0,0,0,800.0
FOB95217,Pokemon Plush 20 cm CDU,Pokemon FOB,Købsordre,27.77773,0,1200,0.0,0.0,0,0.0,0,0.0,0,0,0,0,1200.0
